rank,feature,mean_abs_shap,mean_shap,std_shap
1,spectralFluxV_sma3nz_amean,1.7802319982915131,-0.04958051702448958,1.9420762214543748
2,logRelF0-H1-A3_sma3nz_amean,0.7684371553076811,0.005813098477059274,0.9433764619383934
3,spectralFlux_sma3_amean,0.6985789090399535,-0.025831988928106633,0.7917905977621802
4,shimmerLocaldB_sma3nz_stddevNorm,0.5594633610596016,0.02915590049210145,0.769636666364203
5,HNRdBACF_sma3nz_stddevNorm,0.5127258007923076,0.00070869119464572,0.609996783821117
6,alphaRatioV_sma3nz_stddevNorm,0.5083605066141448,0.004033052726384602,0.6694181415096292
7,spectralFluxUV_sma3nz_amean,0.2901865422121015,-0.0016628706031377855,0.31928422830068165
8,equivalentSoundLevel_dBp,0.26856456539645257,-0.08360439919882776,0.2784084656956221
9,mfcc3V_sma3nz_stddevNorm,0.23631515534345987,0.03695118404118527,0.3049557334092554
10,mfcc3_sma3_amean,0.19926543806277974,-0.0343325307932469,0.24333517509822858
